Customer ID,Monetary,Frequency,TotalItemsPurchased,UniqueProducts,Recency,CustomerLifetime,AverageOrderValue,AverageItemsPerOrder,PurchaseRate,WeekendPurchaseRatio,CancellationRate,Cluster,IF_Label,IF_Anomaly_Score,LOF_Label,LOF_Anomaly_Score,OCSVM_Label,OCSVM_Anomaly_Score,Methods_Flagging,Final_Anomaly,High_Confidence_Anomaly
13596,664.11,2,384,133,6.034027777777778,7.002777777777778,332.055,192.0,0.1249566122874002,1.0,0.0,1,Normal,-0.08547219212579715,Normal,1.0956881306302022,Normal,-0.10652646065467097,0,False,False
13597,396.71,2,231,17,400.9138888888889,2.225,198.355,115.5,0.3100775193798449,0.0,0.3333333333333333,0,Normal,-0.13063214278130747,Normal,1.0622221971111583,Normal,-0.6643809820360871,0,False,False
13598,761.96,5,393,78,47.93194444444445,604.1291666666667,152.392,78.6,0.0066101589880948,0.6,0.1666666666666666,1,Normal,-0.16434487146345322,Normal,1.0342921808655396,Normal,-0.4932656956248245,0,False,False
13599,9811.04,33,6248,235,1.8611111111111112,737.1527777777778,297.30424242424243,189.3333333333333,0.0433514591604417,0.0,0.3653846153846153,2,Normal,-0.10549385075336748,Normal,1.112220856955013,Normal,-0.3761005231957273,0,False,False
13600,518.42,2,599,35,312.8909722222222,321.9243055555556,259.21,299.5,0.0030967009382573,0.0,0.0,0,Normal,-0.2171847899270683,Normal,1.0631837631352463,Normal,-0.9602119420224415,0,False,False
13601,1159.99,4,957,160,45.80486111111111,501.10277777777776,289.9975,239.25,0.0059748723424265,0.0,0.0,2,Normal,-0.21848686202506723,Normal,1.0189266376804562,Normal,-0.4073702869284288,0,False,False
13602,1025.17,4,538,49,65.04375,495.99861111111113,256.2925,134.5,0.0060362341723512,0.0,0.0,2,Normal,-0.23584163553647114,Normal,0.9683075438088009,Normal,-0.8434255400685164,0,False,False
13603,164.34,1,164,27,26.87013888888889,0.0,164.34,164.0,0.0,1.0,0.0,1,Normal,-0.14793212847635429,Normal,1.0647172169324797,Normal,-0.37033316426391094,0,False,False
13604,717.62,1,242,21,659.0333333333333,0.0,717.62,242.0,0.0,0.0,0.5,0,Normal,-0.13908592662246816,Normal,1.0786241870009632,Normal,-0.45126533170938066,0,False,False
13605,522.67,2,425,50,387.8152777777778,184.0625,261.335,212.5,0.0054035798716649,0.0,0.0,0,Normal,-0.23085373846122742,Normal,0.9847514331172226,Normal,-0.9282598034271938,0,False,False
13606,276.75,3,276,40,29.794444444444444,282.2527777777778,92.25,92.0,0.0070608310205842,0.3333333333333333,0.0,0,Normal,-0.19102281636586377,Normal,1.0749113691866845,Normal,-0.5057375329458162,0,False,False
13607,1075.81,2,466,110,40.85625,362.1868055555556,537.905,233.0,0.0027534039912885,0.5,0.3333333333333333,1,Normal,-0.16208435356376594,Normal,1.0599296073735118,Normal,-0.49788721423426185,0,False,False
13608,232.05,1,110,31,541.0152777777778,0.0,232.05,110.0,0.0,0.0,0.0,0,Normal,-0.22340955284295572,Normal,1.0226612799912973,Normal,-0.4504192066964041,0,False,False
13609,167.35,1,19,7,593.975,0.0,167.35,19.0,0.0,1.0,0.0,1,Normal,-0.08210408291433335,Normal,1.2357559579272386,Normal,-0.12129467544319583,0,False,False
13610,2103.71,14,869,309,12.883333333333333,691.0597222222223,150.265,62.07142857142857,0.0187845059935819,0.5,0.1764705882352941,1,Normal,-0.1320798598287422,Normal,1.0769183884617193,Normal,-0.23441294974332694,0,False,False
13611,3297.9300000000003,10,1988,170,89.91597222222222,647.2875,329.793,198.8,0.013882729498872,0.1,0.2857142857142857,2,Normal,-0.1988794123336547,Normal,0.9872325354785154,Normal,-0.9020492156499373,0,False,False
13612,818.29,1,444,50,633.025,0.0,818.29,444.0,0.0,0.0,0.5,2,Normal,-0.12549680804434615,Normal,1.0420648718785155,Normal,-0.4035213004979745,0,False,False
13613,1039.85,5,445,50,453.0340277777778,207.97291666666663,207.97000000000003,89.0,0.0191412364042389,0.0,0.0,0,Normal,-0.20966673709196626,Normal,1.0288034934978607,Normal,-1.0425658924582142,0,False,False
13614,2332.74,6,821,227,24.91875,527.0451388888889,388.79,136.83333333333334,0.0094688874714782,0.3333333333333333,0.0,2,Normal,-0.18942378427943513,Normal,1.0107331949956435,Normal,-0.5035668551707255,0,False,False
13615,6272.53,8,2910,259,319.1868055555556,361.69305555555553,784.06625,363.75,0.0193000662482432,0.125,0.3333333333333333,2,Normal,-0.13320980087986906,Normal,1.2351390438587455,Normal,-1.029478680427009,0,False,False
13616,283.85,2,172,31,568.99375,122.91875,141.925,86.0,0.008069803802895,0.5,0.0,1,Normal,-0.15912005906409155,Normal,0.988385239417261,Normal,-0.467851353939448,0,False,False
13617,1278.75,8,593,48,40.958333333333336,454.9354166666666,159.84375,74.125,0.0153530516474829,0.625,0.1111111111111111,1,Normal,-0.15740632534233195,Normal,1.0027913487892193,Normal,-0.7199163597182014,0,False,False
13618,177.34,1,246,13,174.0701388888889,0.0,177.34,246.0,0.0,1.0,0.0,1,Normal,-0.15057836132422736,Normal,1.0749041527620156,Normal,-0.49666775770346394,0,False,False
13619,224.94,2,79,39,545.0493055555555,129.89097222222222,112.47,39.5,0.0076399463081551,0.5,0.0,1,Normal,-0.12779530047325083,Normal,1.0986873668518107,Normal,-0.31187974840520605,0,False,False
13620,112.34,1,74,5,528.9083333333333,0.0,112.34,74.0,0.0,0.0,0.0,0,Normal,-0.20328895211860248,Normal,0.9861687387130669,Normal,-0.6126355490160509,0,False,False
13621,213.85,1,343,19,117.18333333333334,0.0,213.85,343.0,0.0,0.0,0.0,0,Normal,-0.2181410444030139,Normal,1.1386428599728045,Normal,-0.5622452991054661,0,False,False
13622,658.95,1,379,32,696.9777777777778,0.0,658.95,379.0,0.0,0.0,0.5,0,Normal,-0.12766615952207994,Normal,1.0590551319996395,Normal,-0.4079986885350215,0,False,False
13623,2533.06,10,1010,211,31.03472222222222,706.91875,253.306,101.0,0.0127133233863349,0.1,0.3333333333333333,2,Normal,-0.17504315040289764,Normal,1.1062686354724836,Normal,-0.5342099810940968,0,False,False
13624,462.08,1,820,22,388.96319444444447,0.0,462.08,820.0,0.0,0.0,0.5,2,Normal,-0.14099011622222418,Normal,1.1633791497715975,Normal,-0.5718596295311977,0,False,False
13625,301.26,1,144,21,597.0833333333334,0.0,301.26,144.0,0.0,0.0,0.0,0,Normal,-0.22162132151262043,Normal,1.0066746845062426,Normal,-0.514705860661036,0,False,False
13626,707.04,2,398,44,253.1145833333333,126.74513888888887,353.52,199.0,0.0078280865221007,0.0,0.3333333333333333,0,Normal,-0.20717811763975108,Normal,0.9677558106388572,Normal,-1.3345039217142536,0,False,False
13627,2245.9,7,1632,118,59.9375,581.0118055555556,320.8428571428572,233.1428571428572,0.0103090692366158,0.1428571428571428,0.3,2,Normal,-0.20914032211408667,Normal,1.0067800501745077,Normal,-1.027533594886401,0,False,False
13628,310.14,1,106,16,676.9208333333333,0.0,310.14,106.0,0.0,0.0,0.0,0,Normal,-0.20612928612376974,Normal,1.010804034485603,Normal,-0.36165786078424844,0,False,False
13629,13370.86,19,7722,28,23.978472222222223,642.8243055555556,703.7294736842106,406.42105263157896,0.0279579379726396,0.1052631578947368,0.0,2,Normal,-0.1171351562948949,Normal,1.1505453662282459,Normal,-0.7800110499434059,0,False,False
13630,2031.78,7,1391,51,5.898611111111111,280.1020833333333,290.2542857142857,198.7142857142857,0.0213445589902837,0.4285714285714285,0.3636363636363636,2,Normal,-0.1653328509109106,Normal,1.0733352780269392,Normal,-0.8620161424740327,0,False,False
13631,3070.42,11,467,6,100.12013888888887,167.69722222222222,279.1290909090909,42.45454545454545,0.0592777988177372,0.0909090909090909,0.0833333333333333,0,Normal,-0.12006935444082767,Normal,1.3774995662200704,Normal,-0.7973331978597358,0,False,False
13632,3645.81,8,1633,166,25.082638888888887,586.9944444444444,455.72625,204.125,0.0119048743846786,0.25,0.2,2,Normal,-0.20397863991220566,Normal,1.0089544091534122,Normal,-0.9519841447127133,0,False,False
13634,5033.77,16,2090,269,33.96527777777778,664.9680555555556,314.610625,130.625,0.0225236028588291,0.6875,0.0588235294117647,1,Normal,-0.1233363291099644,Normal,0.9908384325814401,Normal,-0.546703318815466,0,False,False
13635,2999.16,4,1884,135,68.07986111111111,671.0479166666667,749.79,471.0,0.0044639674130378,0.0,0.3333333333333333,2,Normal,-0.17085491531811503,Normal,1.0606079577926515,Normal,-0.608621258084916,0,False,False
13636,949.12,5,592,57,37.09722222222222,248.83402777777772,189.824,118.4,0.0160106292788823,0.2,0.1666666666666666,2,Normal,-0.21786168011960982,Normal,1.0174392462956965,Normal,-1.3231490690444905,0,False,False
13637,804.3,3,405,79,52.97083333333333,174.01805555555555,268.1,135.0,0.011427392411894,0.3333333333333333,0.0,2,Normal,-0.2206648265886582,Normal,0.9791626711444984,Normal,-0.8184696125621485,0,False,False
13638,122.64,1,93,8,16.091666666666665,0.0,122.64,93.0,0.0,0.0,0.0,0,Normal,-0.20090922155607283,Normal,1.0206057382396208,Normal,-0.391747928245036,0,False,False
13639,1346.27,2,997,49,74.96805555555555,362.1465277777778,673.135,498.5,0.0027537093803962,0.0,0.0,2,Normal,-0.20253407820904634,Normal,1.0805178665322406,Normal,-0.8287670563833802,0,False,False
13640,405.0,1,108,4,611.8868055555556,0.0,405.0,108.0,0.0,0.0,0.0,0,Normal,-0.19371766935035206,Normal,1.5292507510702378,Normal,-0.43411319426472916,0,False,False
13641,1016.47,5,1098,41,641.2173611111111,93.76388888888889,203.294,219.6,0.0422101714788216,0.2,0.2857142857142857,2,Normal,-0.125658254718076,Normal,1.1785929986970305,Normal,-1.0599150703428628,0,False,False
13642,472.2,4,231,93,216.01111111111112,217.0076388888889,118.05,57.75,0.0137609856943086,1.0,0.2,1,Normal,-0.10596892344349496,Normal,1.1829936647643489,Normal,-0.772034702233876,0,False,False
13643,2156.77,10,902,71,31.88402777777777,700.1173611111111,215.677,90.2,0.0128366526051174,0.0,0.3333333333333333,2,Normal,-0.1875291718408758,Normal,1.0678535996780665,Normal,-0.6420620719259915,0,False,False
13644,2624.26,4,2067,144,16.946527777777778,89.09305555555555,656.065,516.75,0.0332989039110796,0.0,0.2,2,Normal,-0.17032277735630597,Normal,1.1348462437813875,Normal,-0.9636252846758611,0,False,False
13645,252.1,1,158,5,120.86041666666668,0.0,252.1,158.0,0.0,0.0,0.0,0,Normal,-0.2184525408742568,Normal,1.2267198102572126,Normal,-0.667420740996159,0,False,False
13646,326.25,2,79,58,400.02569444444447,0.0090277777777777,163.125,39.5,0.9910529938059188,0.0,0.3333333333333333,0,Normal,-0.09218137543582283,Normal,1.2190369754780233,Normal,-0.28225904264740986,0,False,False
13647,3041.68,8,1795,98,10.03472222222222,593.9618055555555,380.21,224.375,0.0117654611348767,0.125,0.1111111111111111,2,Normal,-0.21450195911986103,Normal,0.9845203017632731,Normal,-1.0575981835590218,0,False,False
13648,1764.02,8,960,95,400.9194444444444,337.85625,220.5025,120.0,0.020657727281111,0.125,0.2727272727272727,2,Normal,-0.17119369857857913,Normal,1.0298635226833022,Normal,-1.2683555892395533,0,False,False
13649,1453.68,6,782,97,257.0409722222222,270.8027777777778,242.28,130.33333333333334,0.0183956913202996,0.1666666666666666,0.0,2,Normal,-0.21209339221625062,Normal,1.0380299054675688,Normal,-1.1790215799292083,0,False,False
13650,3288.0,10,1746,127,17.019444444444446,666.1513888888888,328.8,174.6,0.013490191506592,0.0,0.375,2,Normal,-0.19225561200065971,Normal,0.9928421561634544,Normal,-0.5893870199331768,0,False,False
13651,226.85,3,62,14,35.91041666666667,346.21875,75.61666666666666,20.666666666666668,0.005760057600576,0.0,0.25,0,Normal,-0.13372243951749097,Normal,1.1504584974223209,Normal,-0.8642134722942991,0,False,False
13652,2262.05,5,1458,116,46.16597222222222,606.6347222222222,452.41,291.6,0.0065829022827585,0.0,0.0,2,Normal,-0.21086873923374316,Normal,0.9864431166505312,Normal,-0.5326036286154237,0,False,False
13653,152.2,1,72,9,488.1881944444444,0.0,152.2,72.0,0.0,0.0,0.0,0,Normal,-0.22008977246161887,Normal,0.9768497572238148,Normal,-0.6392434754605216,0,False,False
13654,6308.0,11,4762,262,43.85138888888889,694.1951388888889,573.4545454545455,432.9090909090909,0.0143844504091077,0.2727272727272727,0.0,2,Normal,-0.13732508653642722,Normal,1.0581983583699717,Normal,-0.5047773161163995,0,False,False
13655,2280.51,6,1225,103,114.93402777777776,477.1847222222222,380.085,204.16666666666663,0.0104562102627703,0.0,0.25,2,Normal,-0.22316105099869782,Normal,0.9812791405639019,Normal,-1.0696835699722014,0,False,False
13656,1078.85,4,862,81,165.09652777777777,430.9034722222222,269.7125,215.5,0.0069459964851971,0.0,0.4285714285714285,2,Normal,-0.20304862866974277,Normal,0.9854687687874015,Normal,-0.8872454446293236,0,False,False
13657,382.14,2,209,16,11.0125,190.99791666666667,191.07,104.5,0.0052083898479801,0.5,0.0,1,Normal,-0.18781349423874866,Normal,0.9864970015639383,Normal,-0.39613625534466257,0,False,False
13658,6025.5,9,2171,164,10.109027777777778,662.8722222222223,669.5,241.22222222222223,0.0120505117283279,0.1111111111111111,0.3076923076923077,2,Normal,-0.18074529038599885,Normal,1.0580004409401582,Normal,-0.7780499511506012,0,False,False
13659,4884.68,12,2527,224,206.0090277777778,455.14722222222224,407.0566666666667,210.5833333333333,0.0241150213442297,0.0833333333333333,0.2941176470588235,2,Normal,-0.16410476597311907,Normal,1.0721974985953273,Normal,-1.041149499645138,0,False,False
13660,306.64,1,136,39,400.8611111111111,0.0,306.64,136.0,0.0,0.0,0.5,0,Normal,-0.17852029683459963,Normal,0.9726234296743261,Normal,-0.5838909827318046,0,False,False
13661,325.24,1,118,17,603.9111111111112,0.0,325.24,118.0,0.0,0.0,0.0,0,Normal,-0.21935863537267286,Normal,0.9879533851019182,Normal,-0.49005851551764046,0,False,False
13662,2233.61,11,1169,126,86.03194444444445,572.9465277777778,203.05545454545447,106.27272727272728,0.0174232258860738,0.0,0.3529411764705882,2,Normal,-0.19170928562981265,Normal,1.0703593090228354,Normal,-0.6758729741937497,0,False,False
13663,2047.51,5,893,87,179.87916666666666,467.23125,409.502,178.6,0.0085427873513354,0.2,0.1666666666666666,2,Normal,-0.21160636943271655,Normal,1.0025263598932248,Normal,-1.2868676557156475,0,False,False
13665,1711.66,3,1652,97,386.9888888888889,117.98402777777778,570.5533333333333,550.6666666666666,0.0168089787961736,0.0,0.0,2,Normal,-0.18209483010742444,Normal,1.0600876471487914,Normal,-0.8804604246415226,0,False,False
13666,127.9,5,54,19,60.88263888888889,675.2020833333333,25.58,10.8,0.0059153914171367,0.0,0.0,0,Normal,-0.08288921137955074,Normal,1.524702414529639,Normal,-0.420226471832005,0,False,False
13667,299.05,1,149,82,149.88055555555556,0.0,299.05,149.0,0.0,0.0,0.0,0,Normal,-0.22115968623846316,Normal,1.2197275240433965,Normal,-0.21908013717993002,0,False,False
13668,12948.48,35,6096,411,3.027083333333333,725.9048611111111,369.9565714285714,174.17142857142858,0.0467736588637325,0.2857142857142857,0.2553191489361702,2,Normal,-0.08852075084655342,Normal,1.1523626903595725,Normal,-0.6634968082305202,0,False,False
13669,413.55,3,393,13,51.1375,356.76875,137.85,131.0,0.0055902031689464,0.0,0.0,0,Normal,-0.22305860963902208,Normal,1.0264617650304568,Normal,-0.9604004334084779,0,False,False
13670,349.7,1,282,25,75.89236111111111,0.0,349.7,282.0,0.0,1.0,0.0,1,Normal,-0.1531701581429123,Normal,0.9960775353979063,Normal,-0.5507277925099046,0,False,False
13671,172.6,1,95,61,395.0833333333333,0.0,172.6,95.0,0.0,0.0,0.0,0,Normal,-0.21709219519219408,Normal,1.0646593530295203,Normal,-0.27496877245143647,0,False,False
13672,419.92,3,138,13,301.95625,429.09236111111113,139.97333333333333,46.0,0.004650163966719,0.0,0.5714285714285714,0,Normal,-0.11472018522253302,Normal,1.3322240144499005,Normal,-0.46376361837610114,0,False,False
13673,387.44,2,114,47,19.027083333333334,13.854861111111113,193.72,57.0,0.0673180309475947,0.0,0.0,0,Normal,-0.1595632698264856,Normal,1.0461971131625856,Normal,-0.4287132576759465,0,False,False
13674,240.68,1,102,14,433.0895833333333,0.0,240.68,102.0,0.0,1.0,0.5,1,Normal,-0.09986257880357463,Normal,0.999519629177852,Normal,-0.582858301823058,0,False,False
13675,486.8200000000001,2,330,25,151.9951388888889,133.0298611111111,243.41000000000005,165.0,0.0074610239219079,0.0,0.0,0,Normal,-0.23638197411406953,Normal,1.008245950732723,Normal,-1.1054933886564378,0,False,False
13676,243.9,2,104,13,539.8055555555555,80.02569444444444,121.95,52.0,0.0123417640151872,0.0,0.3333333333333333,0,Normal,-0.1470419966037721,Normal,1.0273841993410024,Normal,-1.182244239088559,0,False,False
13677,551.24,2,217,98,405.0541666666667,115.75486111111113,275.62,108.5,0.0085649538741546,0.5,0.0,1,Normal,-0.18586490360172153,Normal,1.0051704518192344,Normal,-0.5250608102548004,0,False,False
13678,232.6,1,924,16,152.10833333333332,0.0,232.6,924.0,0.0,0.0,0.0,0,Normal,-0.18247785215513518,Normal,1.5140564851338654,Normal,-0.3195669211650043,0,False,False
13679,281.26,3,102,44,494.02569444444447,241.80625,93.75333333333332,34.0,0.0082370202579216,0.0,0.0,0,Normal,-0.1623322463230757,Normal,1.10523533184858,Normal,-0.714537005706279,0,False,False
13680,11419.67,12,5244,354,1.9604166666666667,733.98125,951.6391666666668,437.0,0.0149663681896647,0.0,0.0769230769230769,2,Normal,-0.12709556527545274,Normal,1.1192707961465422,Normal,-0.22031923037454115,0,False,False
13681,827.83,4,360,37,18.06736111111111,137.82777777777778,206.9575,90.0,0.0216095081836007,0.5,0.0,1,Normal,-0.19488745083907344,Normal,1.003651404466139,Normal,-0.7620633123399254,0,False,False
13682,59.5,1,10,3,187.94722222222225,0.0,59.5,10.0,0.0,1.0,0.0,1,Normal,-0.029280481192629937,Normal,1.5576735655082783,Anomaly,0.000107507297247178,1,False,False
13683,258.6,1,180,10,458.11805555555554,0.0,258.6,180.0,0.0,0.0,0.0,0,Normal,-0.2301626558777552,Normal,1.0645734241198719,Normal,-0.7846337598094331,0,False,False
13684,594.88,4,234,81,286.1090277777778,335.80902777777777,148.72,58.5,0.0089071246688178,0.75,0.3333333333333333,1,Normal,-0.11543668195331491,Normal,1.1969534619568873,Normal,-0.6757220769193304,0,False,False
13685,3119.44,7,5056,29,3.0479166666666666,57.94583333333333,445.63428571428574,722.2857142857143,0.1017883650243867,0.0,0.0,2,Normal,-0.1090011027313752,Normal,1.3654952193741428,Normal,-0.3873454534555405,0,False,False
13686,409.04,3,378,27,183.15277777777777,218.80972222222223,136.34666666666666,126.0,0.0090987786153428,0.0,0.0,0,Normal,-0.23112316787724607,Normal,0.9876589392316802,Normal,-1.1010169350313488,0,False,False
13687,11880.84,1,87167,45,438.84722222222223,0.0,11880.84,87167.0,0.0,0.0,0.0,2,Normal,-0.025182108542083137,Anomaly,2.1028818826507534,Anomaly,0.4802736840679205,2,False,True
13688,375.5,1,130,5,635.94375,0.0,375.5,130.0,0.0,1.0,0.0,1,Normal,-0.12135182863178473,Normal,1.1381797199367842,Normal,-0.42148483437748085,0,False,False
13689,1259.5,2,722,6,63.97847222222222,381.1208333333333,629.75,361.0,0.0026169732523525,0.0,0.0,2,Normal,-0.1835831842925209,Normal,1.4834665631382016,Normal,-1.0232935242774137,0,False,False
13690,172.25,1,67,9,59.90763888888889,0.0,172.25,67.0,0.0,0.0,0.0,0,Normal,-0.21406838057317923,Normal,1.0063414098434709,Normal,-0.4431218134624366,0,False,False
13691,212.78,1,145,54,396.8027777777778,0.0,212.78,145.0,0.0,0.0,0.0,0,Normal,-0.22974397737595587,Normal,1.0136197632656483,Normal,-0.40528350932241874,0,False,False
13692,3114.4,5,2101,83,25.06458333333333,395.9090277777778,622.88,420.2,0.0100778760876145,0.2,0.375,2,Normal,-0.17486741473209905,Normal,1.0307925335856651,Normal,-1.131999666395398,0,False,False
13693,2011.82,9,880,78,374.7701388888889,358.2861111111111,223.5355555555556,97.77777777777776,0.0222663769975955,0.3333333333333333,0.3076923076923077,2,Normal,-0.15278643920642027,Normal,1.078097494640391,Normal,-1.0437728489040463,0,False,False
13694,195640.69,143,188201,896,4.1375,731.7541666666667,1368.116713286713,1316.090909090909,0.1937894132297666,0.0209790209790209,0.1280487804878048,2,Anomaly,0.046985053031950774,Normal,1.2534560384022677,Normal,-0.3323591181663641,1,True,False
13695,2770.73,16,1791,47,31.933333333333334,546.1381944444445,173.170625,111.9375,0.0274153772343215,0.0625,0.0,2,Normal,-0.1857589269414589,Normal,1.0600653884388966,Normal,-0.9283137918681468,0,False,False
13696,2020.4,3,552,24,422.12916666666666,244.81041666666667,673.4666666666667,184.0,0.0081363516938019,0.0,0.25,2,Normal,-0.1846619094512465,Normal,1.1882145373738866,Normal,-1.3955204625245687,0,False,False
13697,151.29999999999998,1,177,12,39.15,0.0,151.29999999999998,177.0,0.0,0.0,0.0,0,Normal,-0.2225979270183201,Normal,1.0131097727472465,Normal,-0.45928132268215327,0,False,False
13698,451.73,2,227,31,597.0402777777778,85.11805555555556,225.865,113.5,0.0116119667768728,0.0,0.0,0,Normal,-0.20113515921000036,Normal,1.0085204559678718,Normal,-0.8762833215866639,0,False,False
13699,764.15,2,219,33,155.83263888888888,395.15833333333336,382.075,109.5,0.0025242432529081,0.0,0.3333333333333333,0,Normal,-0.19795955569998952,Normal,1.0167690538858283,Normal,-0.9945921702685769,0,False,False
13700,2596.9700000000003,13,2786,163,26.99305555555556,644.0881944444444,199.7669230769231,214.30769230769232,0.018602107592954,0.3846153846153846,0.0714285714285714,2,Normal,-0.18210390964068596,Normal,1.009607079936004,Normal,-0.6201942722334217,0,False,False
13701,161.0,1,80,9,447.0076388888889,0.0,161.0,80.0,0.0,1.0,0.5,1,Normal,-0.08526648598799613,Normal,1.0042601428859048,Normal,-0.5081440593972313,0,False,False
13702,135.18,1,74,5,446.0486111111111,0.0,135.18,74.0,0.0,0.0,0.0,0,Normal,-0.2106089296553063,Normal,1.0094990539032207,Normal,-0.6737043922650074,0,False,False
13703,425.56,2,128,36,318.9861111111111,96.99930555555557,212.78,64.0,0.0102041539410001,0.0,0.3333333333333333,0,Normal,-0.18274542191259224,Normal,1.0110127779822837,Normal,-1.1330900601356202,0,False,False
13704,2308.06,9,1531,111,5.9006944444444445,83.02291666666666,256.4511111111111,170.11111111111111,0.0952121197094046,0.1111111111111111,0.1,2,Normal,-0.15193990308846544,Normal,1.0736717481379106,Normal,-0.8056741444889761,0,False,False
13705,1717.19,7,906,55,8.0125,616.8006944444444,245.31285714285715,129.42857142857142,0.0097118699508673,0.0,0.0,2,Normal,-0.21266971483435415,Normal,1.029789267209158,Normal,-0.7304364592484061,0,False,False
13706,631.17,2,301,38,303.1451388888889,324.00208333333336,315.585,150.5,0.0030769033531836,0.0,0.0,0,Normal,-0.22250670415053514,Normal,0.9816573327132698,Normal,-0.9464547351059482,0,False,False
13707,3365.86,5,2210,142,267.78263888888887,269.25416666666666,673.172,442.0,0.014800881885879,0.0,0.0,2,Normal,-0.17767902355988635,Normal,1.119282648543344,Normal,-0.8200630179240833,0,False,False
13708,285.33,1,301,49,271.9611111111111,0.0,285.33,301.0,0.0,1.0,0.0,1,Normal,-0.14933065062172335,Normal,0.9771413266050072,Normal,-0.6534831646370654,0,False,False
13709,7571.35,18,4122,296,4.098611111111111,693.9916666666667,420.6305555555556,229.0,0.0244607249487403,0.1111111111111111,0.1818181818181818,2,Normal,-0.16882774483059748,Normal,0.9847686798183384,Normal,-0.7743359455273162,0,False,False
13710,509.52,3,336,13,32.19027777777778,580.8069444444444,169.84,112.0,0.0034375663939689,0.0,0.0,0,Normal,-0.2042089809127517,Normal,1.0695441740340867,Normal,-0.772896859506977,0,False,False
13711,1792.26,9,819,80,219.09652777777777,505.64375,199.14,91.0,0.0157901878785635,0.1111111111111111,0.4,2,Normal,-0.17401671049488004,Normal,1.0682596069344485,Normal,-0.9544567029219482,0,False,False
13712,766.42,2,1128,32,247.01180555555555,364.05347222222224,383.21,564.0,0.0027393247184107,0.0,0.0,2,Normal,-0.1940271130015891,Normal,1.2381831057226582,Normal,-0.9383795836430968,0,False,False
13713,740.76,3,284,70,408.8555555555556,174.97916666666666,246.92,94.66666666666669,0.01136498165029,0.0,0.0,0,Normal,-0.2255979561180893,Normal,1.0025025341152436,Normal,-0.8752166244911113,0,False,False
13714,161.35,1,50,30,465.9534722222222,0.0,161.35,50.0,0.0,0.0,0.0,0,Normal,-0.20969312021299163,Normal,1.0114723261598155,Normal,-0.3677392864850346,0,False,False
13715,8153.04,17,4800,277,281.7284722222222,357.15833333333336,479.5905882352941,282.3529411764706,0.0446729798273575,0.1764705882352941,0.1904761904761904,2,Normal,-0.10308789605660351,Normal,1.2242195477190174,Normal,-1.0805402961242199,0,False,False
13716,138.28,1,138,21,269.9590277777778,0.0,138.28,138.0,0.0,0.0,0.0,0,Normal,-0.2272342657744349,Normal,1.0618637622842093,Normal,-0.5915313188316906,0,False,False
13717,1763.3,8,2144,110,32.94236111111111,453.18958333333336,220.4125,268.0,0.0154120663636238,0.0,0.2727272727272727,2,Normal,-0.2127771849813203,Normal,1.048571534785394,Normal,-0.8379602508931363,0,False,False
13718,306.55,2,173,9,246.9763888888889,49.05972222222222,153.275,86.5,0.0199761396110201,0.0,0.0,0,Normal,-0.2077785549802625,Normal,1.027106443844314,Normal,-1.2639959972313037,0,False,False
13719,2783.08,11,1588,194,15.891666666666667,556.0347222222222,253.00727272727272,144.36363636363637,0.0179522022614788,0.1818181818181818,0.0,2,Normal,-0.20394327946759888,Normal,1.0066545187865565,Normal,-0.7496895754375976,0,False,False
13720,799.9,4,501,42,117.00277777777778,138.14513888888888,199.975,125.25,0.0215602213915326,0.0,0.0,0,Normal,-0.22882650358890383,Normal,1.0435446404240207,Normal,-1.1479937381006602,0,False,False
13721,741.54,2,512,41,36.94791666666666,358.8375,370.77,256.0,0.0027790322020356,0.0,0.0,2,Normal,-0.22981129977636744,Normal,0.9902044856834932,Normal,-0.7976702974243524,0,False,False
13722,5635.41,10,3059,137,132.00416666666666,514.9381944444444,563.5409999999999,305.9,0.0174439498701798,0.2,0.0909090909090909,2,Normal,-0.17995850151404563,Normal,1.038259097132865,Normal,-1.1635941570025348,0,False,False
13723,1194.08,6,593,51,217.82361111111112,394.1055555555556,199.0133333333333,98.83333333333331,0.0126548461030104,0.0,0.0,0,Normal,-0.2261160704871606,Normal,1.025655863072664,Normal,-1.0625178782031757,0,False,False
13724,213.01,1,130,39,637.8902777777778,0.0,213.01,130.0,0.0,0.0,0.0,0,Normal,-0.20660672080249942,Normal,1.0275004177097606,Normal,-0.28115323773371514,0,False,False
13725,1980.56,8,806,95,50.11597222222223,258.90625,247.57,100.75,0.0269327882649994,0.25,0.2727272727272727,2,Normal,-0.18836329690676262,Normal,1.0317872863090494,Normal,-1.1819260631650703,0,False,False
13726,1079.66,2,1054,39,39.08402777777778,61.988194444444446,539.8299999999999,527.0,0.0158759908713052,0.0,0.0,2,Normal,-0.20828447487522017,Normal,1.0735874754245982,Normal,-0.9945770027648932,0,False,False
13727,1074.15,8,368,74,29.127777777777776,701.8479166666667,134.26875,46.0,0.0099594803285442,0.125,0.1111111111111111,0,Normal,-0.1748387627784912,Normal,1.0517870984788242,Normal,-0.7244735943888365,0,False,False
13728,2855.17,16,1269,75,37.08402777777778,693.7333333333333,178.448125,79.3125,0.0215910181364552,0.0,0.0,2,Normal,-0.18055331866207114,Normal,1.0187990697279115,Normal,-0.6104431823040875,0,False,False
