Customer ID,Monetary,Frequency,TotalItemsPurchased,UniqueProducts,Recency,CustomerLifetime,AverageOrderValue,AverageItemsPerOrder,PurchaseRate,WeekendPurchaseRatio,CancellationRate,Cluster
14135,8839.67,24,8534,138,2.05,736.1111111111111,368.31958333333336,355.5833333333333,0.0312028941814892,0.125,0.04,2
14136,1570.81,5,1148,86,401.0395833333333,331.1069444444444,314.162,229.6,0.0120443130350414,0.0,0.2857142857142857,2
14137,332.7,1,462,11,696.0138888888889,0.0,332.7,462.0,0.0,0.0,0.5,0
14138,965.88,2,600,40,2.004166666666667,62.12916666666667,482.94000000000005,300.0,0.0158405385783116,0.0,0.0,2
14139,1086.8,4,1049,48,46.96944444444444,496.17847222222224,271.7,262.25,0.0060340504820954,0.0,0.0,2
14140,935.05,2,811,60,4.15625,27.90625,467.525,405.5,0.0345945945945945,0.0,0.3333333333333333,2
14141,915.13,4,355,27,3.122916666666667,102.80069444444445,228.7825,88.75,0.0289015407464893,0.0,0.3333333333333333,0
14142,671.34,2,518,42,373.84513888888887,273.05555555555554,335.67,259.0,0.0036488951956213,0.0,0.5,2
14143,115.8,1,30,7,134.1263888888889,0.0,115.8,30.0,0.0,0.0,0.0,0
14144,30.6,1,12,1,486.8979166666667,0.0,30.6,12.0,0.0,0.0,0.0,0
14145,7600.05,7,1655,11,47.02777777777778,564.0993055555556,1085.7214285714283,236.42857142857144,0.0106176028549554,0.1428571428571428,0.125,2
14146,9450.3,12,5780,337,9.105555555555556,686.7597222222222,787.525,481.6666666666667,0.01599395783815,0.0833333333333333,0.0769230769230769,2
14147,2590.2,9,995,24,78.77777777777777,562.1854166666667,287.79999999999995,110.55555555555556,0.0142049132723459,0.1111111111111111,0.25,2
14148,466.29,2,223,15,234.03333333333333,180.9125,233.145,111.5,0.0054971483542912,0.0,0.0,0
14149,446.62,1,218,28,221.12916666666663,0.0,446.62,218.0,0.0,0.0,0.6666666666666666,0
14150,658.64,2,496,23,36.114583333333336,324.00069444444443,329.32,248.0,0.0030769165023151,0.0,0.0,0
14151,679.45,2,405,44,673.8854166666666,43.19513888888889,339.725,202.5,0.0226269228956176,0.0,0.3333333333333333,0
14152,1997.34,7,1844,104,75.99722222222222,583.95625,285.3342857142857,263.42857142857144,0.0102571773530071,0.1428571428571428,0.2222222222222222,2
14153,233.4,1,312,17,483.9270833333333,0.0,233.4,312.0,0.0,0.0,0.0,0
14154,6460.7,8,3222,236,239.85,456.1520833333333,807.5875,402.75,0.0153121909648958,0.0,0.2,2
14155,118.75,1,25,6,266.9423611111111,0.0,118.75,25.0,0.0,0.0,0.0,0
14156,313437.62,156,164325,1446,10.080555555555556,728.9333333333333,2009.215512820513,1053.3653846153843,0.212348159649283,0.0833333333333333,0.2277227722772277,2
14157,978.69,5,521,75,20.054166666666667,626.7798611111111,195.738,104.2,0.0063716602710389,0.4,0.1666666666666666,2
14158,507.66,1,781,41,40.90416666666667,0.0,507.66,781.0,0.0,1.0,0.0,1
14159,7860.8,20,6520,706,20.009722222222223,717.0034722222222,393.04,326.0,0.0264622675725995,0.2,0.2,2
14160,8421.47,7,4661,80,610.9305555555555,88.1,1203.0671428571427,665.8571428571429,0.0673400673400673,0.1428571428571428,0.0,2
14161,2996.93,7,1480,202,216.04791666666668,510.99652777777777,428.1328571428571,211.42857142857144,0.0117188294733986,1.0,0.0,1
14162,289.36,2,142,25,174.05138888888888,118.96111111111112,144.68,71.0,0.008336034826101,1.0,0.0,1
14163,2594.62,5,950,42,87.89722222222223,374.91875,518.924,190.0,0.010640597203518,0.2,0.0,2
14164,1631.77,2,1033,28,71.01805555555555,10.004166666666666,815.885,516.5,0.0908746686861037,0.0,0.0,2
14165,120.44,1,53,23,276.0076388888889,0.0,120.44,53.0,0.0,0.0,0.0,0
14166,251.15,2,82,39,505.7138888888889,121.18888888888888,125.575,41.0,0.0081840501955078,0.0,0.0,0
14167,1274.29,8,340,48,39.93125,641.9319444444444,159.28625,42.5,0.0108876220266962,0.0,0.0,0
14168,370.45,2,147,11,421.0840277777778,143.93125,185.225,73.5,0.0068998231920307,0.0,0.3333333333333333,0
14169,621.51,2,205,50,431.1701388888889,13.795833333333333,310.755,102.5,0.0675865953252605,0.0,0.0,0
14170,570.18,3,270,123,375.9861111111111,19.961111111111112,190.06,90.0,0.0954147892923403,0.0,0.0,0
14171,498.79,2,211,61,98.83819444444444,632.1201388888888,249.395,105.5,0.0015794790570948,0.0,0.0,0
14172,369.02,3,78,38,605.975,37.102777777777774,123.00666666666666,26.0,0.0524896114310709,0.3333333333333333,0.25,0
14173,586.0,6,194,30,11.03888888888889,719.9638888888888,97.66666666666669,32.333333333333336,0.0069351601058767,0.0,0.1428571428571428,0
14174,134.46,1,94,26,33.98125,0.0,134.46,94.0,0.0,1.0,0.0,1
14175,7678.88,8,3009,237,60.03819444444444,568.05,959.86,376.125,0.0123012037606537,0.125,0.5294117647058824,2
14176,756.46,5,265,33,297.9847222222222,83.99375,151.292,53.0,0.0470622839914699,0.0,0.1666666666666666,0
14177,2209.69,13,1043,141,86.90208333333334,565.1333333333333,169.97615384615386,80.23076923076923,0.0211964201601507,0.0769230769230769,0.0714285714285714,2
14178,1600.26,7,1494,191,9.034027777777778,173.96527777777777,228.60857142857145,213.42857142857144,0.0342925183568168,0.1428571428571428,0.0,2
14179,701.57,2,319,135,41.02986111111111,11.921527777777778,350.785,159.5,0.0773902294835277,0.5,0.0,1
14180,6117.5,33,847,125,11.079166666666667,537.8333333333334,185.37878787878788,25.666666666666668,0.0593875657284256,0.0606060606060606,0.2142857142857142,2
14181,308.35,2,120,48,411.1826388888889,151.82986111111111,154.175,60.0,0.0065432239009428,0.0,0.0,0
14182,678.77,4,174,42,444.0451388888889,152.83958333333334,169.6925,43.5,0.0195008328480695,0.0,0.2,0
14183,278.34000000000003,2,60,27,411.9201388888889,69.96458333333334,139.17000000000002,30.0,0.0140915362710272,1.0,0.0,1
14184,452.89,1,127,24,67.00486111111111,0.0,452.89,127.0,0.0,0.0,0.0,0
14185,197.65,1,6,3,331.95694444444445,0.0,197.65,6.0,0.0,0.0,0.0,0
14186,1550.63,5,1550,75,427.97222222222223,217.0923611111111,310.12600000000003,310.0,0.0183408532954628,0.0,0.0,2
14187,123.5,1,50,8,474.0305555555556,0.0,123.5,50.0,0.0,0.0,0.0,0
14188,2054.36,6,1162,34,31.00347222222222,279.9576388888889,342.3933333333334,193.66666666666663,0.0177962771176951,0.0,0.4,2
14189,5503.15,16,4392,199,2.8715277777777777,386.26875,343.946875,274.5,0.0387327921501541,0.0625,0.36,2
14190,79.9,1,2,1,666.9326388888888,0.0,79.9,2.0,0.0,0.0,0.0,0
14191,4817.66,15,3724,147,2.14375,726.9409722222222,321.1773333333333,248.26666666666668,0.0192323286285995,0.0,0.1176470588235294,2
14192,293.74,1,218,14,388.79583333333335,0.0,293.74,218.0,0.0,0.0,0.0,0
14193,1210.19,3,653,49,68.1361111111111,328.87708333333336,403.3966666666667,217.66666666666663,0.0060628643244642,0.0,0.0,2
14194,18670.59,36,10037,432,5.091666666666667,697.9319444444444,518.6275,278.80555555555554,0.0500764062627302,0.1111111111111111,0.3333333333333333,2
14195,2615.6,6,2144,10,202.09791666666663,432.72013888888887,435.9333333333333,357.3333333333333,0.0115281711677236,0.3333333333333333,0.4,2
14196,335.52,1,142,6,107.10069444444444,0.0,335.52,142.0,0.0,0.0,0.0,0
14197,390.05,1,143,20,411.1173611111111,0.0,390.05,143.0,0.0,0.0,0.0,0
14198,1569.73,9,623,58,18.84375,685.2694444444444,174.41444444444446,69.22222222222223,0.0116572288985942,0.1111111111111111,0.3076923076923077,2
14199,1091.7,4,254,15,218.9625,312.06319444444443,272.925,63.5,0.0095827297914203,0.25,0.3333333333333333,0
14200,379.2,1,140,21,617.9923611111111,0.0,379.2,140.0,0.0,0.0,0.0,0
14201,1193.54,10,806,47,60.97430555555555,528.01875,119.354,80.6,0.0170126295145493,0.1,0.1666666666666666,2
14202,847.76,3,166,27,381.8173611111111,243.27569444444444,282.58666666666664,55.333333333333336,0.0081874703275272,0.0,0.0,0
14203,339.34,1,80,16,397.96875,0.0,339.34,80.0,0.0,1.0,0.0,1
14204,1024.83,4,469,186,2.966666666666667,735.0083333333333,256.2075,117.25,0.0040760408056973,0.0,0.0,2
14205,2414.2,9,1342,79,17.07986111111111,625.9409722222222,268.2444444444444,149.11111111111111,0.0127603719559811,0.3333333333333333,0.25,2
14206,1185.01,3,930,62,239.84166666666667,163.20902777777778,395.0033333333333,310.0,0.0121795983269968,0.0,0.4,2
14207,157.8,1,36,2,688.1368055555556,0.0,157.8,36.0,0.0,0.0,0.0,0
14208,567.05,2,529,34,95.00138888888888,456.9840277777778,283.525,264.5,0.0021834822599647,0.5,0.0,1
14209,4993.27,15,1739,133,11.105555555555556,675.9930555555555,332.8846666666667,115.93333333333334,0.0206796803676387,0.0666666666666666,0.2105263157894736,2
14210,5556.570000000001,16,2511,143,106.00972222222222,597.0965277777777,347.28562500000004,156.9375,0.0250795637549215,0.0625,0.238095238095238,2
14211,4402.29,18,2575,155,53.97708333333333,677.0243055555555,244.57166666666663,143.05555555555554,0.0250728474786322,0.1666666666666666,0.3076923076923077,2
14212,2190.14,2,2046,18,90.00347222222223,356.0395833333333,1095.07,1023.0,0.0028008099008629,0.5,0.0,2
14213,1192.2,1,244,5,405.09236111111113,0.0,1192.2,244.0,0.0,1.0,0.5,1
14214,1004.38,5,751,64,31.096527777777776,246.92013888888889,200.876,150.2,0.0161342278119354,0.0,0.2857142857142857,2
14215,3250.33,9,2181,167,12.021527777777775,720.1138888888889,361.1477777777778,242.33333333333331,0.011093948020231,0.0,0.1,2
14216,2150.04,5,712,65,3.9125,410.9923611111111,430.008,142.4,0.0097089178770507,0.0,0.1666666666666666,2
14217,3298.59,23,1230,122,2.0395833333333333,525.9576388888889,143.41695652173914,53.47826086956522,0.0417490864092754,0.1304347826086956,0.303030303030303,2
14218,169.48000000000002,1,160,12,43.11805555555556,0.0,169.48000000000002,160.0,0.0,0.0,0.0,0
14219,633.83,3,363,39,4.852083333333334,489.0701388888889,211.27666666666667,121.0,0.0040810484893743,0.0,0.0,0
14220,1515.0,4,468,26,247.97708333333333,321.99791666666664,378.75,117.0,0.0092879856036223,0.0,0.0,0
14221,6517.49,17,3808,166,42.96388888888889,569.9805555555556,383.3817647058824,224.0,0.0280219700028703,0.1176470588235294,0.1052631578947368,2
14222,683.17,1,607,41,177.8388888888889,0.0,683.17,607.0,0.0,0.0,0.0,2
14223,991.13,3,585,50,92.96666666666668,171.9,330.37666666666667,195.0,0.0115673799884326,0.3333333333333333,0.25,2
14224,1841.71,9,826,189,110.97638888888888,433.9847222222222,204.63444444444443,91.77777777777776,0.0183914505298717,0.6666666666666666,0.0,1
14225,2031.07,4,1167,70,435.09583333333336,261.8125,507.7675,291.75,0.0114149821640903,0.0,0.2,2
14226,2985.13,6,1714,89,29.052777777777777,412.87638888888887,497.5216666666667,285.6666666666667,0.0120809017722011,0.0,0.3333333333333333,2
14227,6368.71,15,4048,246,26.87638888888889,643.2569444444445,424.5806666666667,269.8666666666667,0.0217304603710131,0.0666666666666666,0.3181818181818182,2
14228,745.5,3,260,38,438.12847222222223,108.8861111111111,248.5,86.66666666666667,0.0182006623018782,0.0,0.0,0
14229,2594.04,7,934,41,52.11527777777778,419.92847222222224,370.57714285714286,133.42857142857142,0.0142542032576793,0.0,0.3636363636363636,2
14230,979.8,3,246,27,436.15486111111113,112.79930555555556,326.6,82.0,0.01757479969,0.0,0.0,0
14231,1235.62,4,610,66,184.07291666666663,267.05069444444445,308.90500000000003,152.5,0.0111919128067089,0.0,0.3333333333333333,2
14232,2048.07,5,1941,81,43.07013888888889,221.93402777777777,409.614,388.2,0.0179425278405108,0.2,0.375,2
14233,2904.27,7,1261,42,49.87222222222222,594.9715277777777,414.8957142857143,180.14285714285714,0.010067595044972,0.0,0.3,2
14234,754.12,4,951,122,22.789583333333333,35.16319444444444,188.53,237.75,0.0829572731637062,0.0,0.0,2
14235,4717.99,9,3014,107,75.92569444444445,544.0423611111111,524.2211111111111,334.8888888888889,0.0146777582272529,0.1111111111111111,0.1,2
14236,1555.34,5,774,39,81.15069444444444,424.7819444444444,311.068,154.8,0.0093944800905523,0.0,0.2857142857142857,2
14237,471.14,2,238,26,373.9791666666667,217.13611111111112,235.57,119.0,0.0045842937004164,0.0,0.3333333333333333,0
14238,434.23,3,189,13,326.9236111111111,408.1541666666666,144.74333333333334,63.0,0.0048881330386875,0.3333333333333333,0.0,0
14239,4263.17,21,1729,97,43.92361111111112,691.0861111111111,203.00809523809525,82.33333333333333,0.0288981380769091,0.0952380952380952,0.125,2
14240,1247.49,3,655,46,30.96180555555556,393.0395833333333,415.83,218.33333333333331,0.0050756322070012,0.0,0.0,2
14241,333.70000000000005,2,242,12,184.04444444444445,512.8576388888889,166.85000000000002,121.0,0.0019460642876931,0.0,0.0,0
14242,280.55,2,123,13,235.04444444444445,91.12013888888887,140.275,61.5,0.0108553896255644,0.0,0.0,0
14243,7217.75,17,3631,235,9.068055555555556,467.8965277777778,424.5735294117647,213.58823529411765,0.0341226668404395,0.1176470588235294,0.2608695652173913,2
14244,366.42,1,814,16,661.0486111111111,0.0,366.42,814.0,0.0,0.0,0.5,0
14245,1693.45,2,976,107,220.17361111111111,43.91597222222222,846.725,488.0,0.0222637950493977,0.0,0.6,2
14246,1474.06,3,804,57,111.04166666666669,135.14236111111111,491.3533333333333,268.0,0.0146905047310566,0.3333333333333333,0.0,2
14247,753.56,5,378,82,278.8951388888889,273.0097222222222,150.712,75.6,0.0145980221707461,1.0,0.1666666666666666,1
14248,1032.95,3,692,41,318.9201388888889,197.0125,344.31666666666666,230.66666666666663,0.0101003724512341,0.0,0.0,2
14249,5400.461,12,2383,178,411.0111111111111,268.92569444444445,450.0384166666667,198.58333333333331,0.0407519559137931,0.3333333333333333,0.0,2
14250,1904.05,3,1200,94,7.930555555555555,82.03194444444445,634.6833333333333,400.0,0.0240871150661559,0.3333333333333333,0.0,2
14251,2879.7000000000003,5,1674,37,2.1791666666666667,55.82361111111111,575.94,334.8,0.0703932735316403,0.0,0.0,2
14252,350.99,1,111,10,381.9680555555556,0.0,350.99,111.0,0.0,0.0,0.0,0
14253,363.4,2,88,11,493.91319444444446,129.9909722222222,181.7,44.0,0.007634113886135,0.0,0.0,0
14254,601.03,1,263,23,433.04027777777776,0.0,601.03,263.0,0.0,1.0,0.0,1
14255,1000.63,1,1,1,546.8722222222223,0.0,1000.63,1.0,0.0,0.0,0.75,0
14256,2460.79,5,1147,100,260.98125,434.1125,492.158,229.4,0.0091930247924387,0.0,0.4444444444444444,2
14257,5954.45,9,3332,167,64.83055555555555,584.0541666666667,661.6055555555555,370.22222222222223,0.0136739475689572,0.1111111111111111,0.1,2
14258,32051.34,25,17488,97,9.890972222222222,726.2854166666667,1282.0536,699.52,0.032999424228796,0.08,0.21875,2
14259,120.0,1,68,5,142.0875,0.0,120.0,68.0,0.0,0.0,0.0,0
14260,824.28,3,544,50,471.91319444444446,77.14722222222223,274.76,181.33333333333331,0.0255927202928944,0.0,0.0,0
14261,1163.45,2,406,52,51.11527777777778,27.97013888888889,581.725,203.0,0.0345183018913152,0.0,0.0,2
14262,2618.23,8,1645,87,8.939583333333333,232.07916666666668,327.27875,205.625,0.0300327142065464,0.0,0.0,2
14263,322.93,1,171,16,423.9451388888889,0.0,322.93,171.0,0.0,0.0,0.0,0
14264,1517.36,6,553,59,155.10416666666666,456.8743055555556,252.89333333333332,92.16666666666669,0.0109200274820691,0.3333333333333333,0.25,2
14265,1373.35,4,715,74,109.97083333333332,502.9534722222222,343.3375,178.75,0.0059529305091822,0.0,0.0,2
14266,40.56,1,24,1,428.97083333333336,0.0,40.56,24.0,0.0,0.0,0.0,0
14267,1516.24,3,530,25,163.11180555555555,97.93819444444443,505.41333333333336,176.66666666666666,0.0202146401723859,0.0,0.6666666666666666,2
14268,354.85,1,147,19,471.08680555555554,0.0,354.85,147.0,0.0,0.0,0.0,0
14269,295.73,1,123,16,439.9979166666666,0.0,295.73,123.0,0.0,1.0,0.5,1
14270,492.65,1,197,29,332.13680555555555,0.0,492.65,197.0,0.0,0.0,0.0,0
14271,214.18,2,148,38,226.00208333333333,183.82361111111112,107.09,74.0,0.0054105641264569,0.0,0.0,0
14272,920.81,4,1097,62,74.1125,508.83819444444447,230.2025,274.25,0.0058842198028513,0.0,0.0,2
14273,559.97,4,264,22,51.97916666666666,190.99722222222223,139.9925,66.0,0.0156252260594047,0.0,0.0,0
14274,256.6,1,178,15,686.9993055555556,0.0,256.6,178.0,0.0,0.0,0.0,0
14275,1189.38,6,538,14,396.1555555555556,211.85694444444445,198.23,89.66666666666667,0.023489954781837,0.3333333333333333,0.0,0
14276,2102.68,7,1406,75,99.12847222222224,561.8576388888889,300.3828571428571,200.8571428571429,0.010659889082867,0.1428571428571428,0.4615384615384615,2
14277,17197.61,9,89806,334,15.909027777777778,710.9708333333333,1910.845555555556,9978.444444444443,0.0112364153494115,0.3333333333333333,0.3571428571428571,2
14278,205.83,1,131,13,410.02986111111113,0.0,205.83,131.0,0.0,0.0,0.0,0
14279,191.86,2,46,3,521.1722222222222,160.67222222222222,95.93,23.0,0.0061853544551733,0.0,0.0,0
14280,134.04,1,52,8,197.0923611111111,0.0,134.04,52.0,0.0,0.0,0.0,0
14281,245.15,1,45,7,408.9201388888889,0.0,245.15,45.0,0.0,0.0,0.0,0
14282,7250.76,25,5166,100,3.823611111111111,659.2375,290.0304,206.64,0.0363505556712546,0.08,0.0384615384615384,2
14283,628.4399999999999,4,550,36,463.9194444444444,106.1,157.11,137.5,0.0280112044817927,0.0,0.0,0
14284,1299.65,3,510,59,31.19375,622.8368055555555,433.2166666666667,170.0,0.0032059666601731,0.0,0.25,2
14285,3284.42,8,954,48,21.916666666666668,710.0256944444444,410.5525,119.25,0.0098449325456085,0.125,0.1111111111111111,2
14286,8479.76,7,8795,270,24.094444444444445,712.0791666666667,1211.3942857142858,1256.428571428571,0.0084142130081395,0.1428571428571428,0.4166666666666667,2
14287,176.63,3,261,9,8.975694444444445,190.07222222222225,58.876666666666665,87.0,0.0104672462419678,0.0,0.25,0
14288,426.6,1,188,16,213.9777777777778,0.0,426.6,188.0,0.0,0.0,0.5,0
14289,911.26,6,292,33,9.045833333333333,280.9659722222222,151.8766666666667,48.66666666666666,0.0177326361780258,0.0,0.0,0
14290,4516.56,8,1600,120,11.95,720.0958333333333,564.57,200.0,0.0097074475768939,0.0,0.4285714285714285,2
14291,7904.1,23,6146,241,2.1,728.9861111111111,343.6565217391304,267.2173913043478,0.0301375596948191,0.0434782608695652,0.08,2
14292,9226.25,16,3429,120,8.041666666666666,623.0277777777778,576.640625,214.3125,0.0240373914978856,0.25,0.4074074074074074,2
14293,2903.01,9,1558,88,3.8979166666666663,726.1805555555555,322.5566666666667,173.11111111111111,0.011001394273927,0.2222222222222222,0.1,2
14294,375.34,1,190,23,407.85069444444446,0.0,375.34,190.0,0.0,0.0,0.0,0
14295,2362.91,5,1029,66,40.875,691.2506944444444,472.582,205.8,0.0057782535028153,0.2,0.375,2
14296,456.4,2,314,27,421.94166666666666,152.98611111111111,228.2,157.0,0.0064940921800306,0.0,0.3333333333333333,0
14297,1305.33,4,865,48,18.155555555555555,257.02430555555554,326.3325,216.25,0.0116268116429599,0.0,0.3333333333333333,2
14298,91194.49,82,100272,1370,8.984722222222222,719.9743055555556,1112.1279268292683,1222.8292682926829,0.1123479704836144,0.0,0.0238095238095238,2
14299,14070.25,27,8136,164,8.864583333333334,729.2131944444444,521.1203703703703,301.3333333333333,0.0356060397125268,0.1111111111111111,0.3414634146341463,2
14300,43.2,1,32,3,19.16180555555556,0.0,43.2,32.0,0.0,0.0,0.0,0
14301,1992.18,4,1686,37,117.88680555555555,549.1013888888889,498.045,421.5,0.0054535401302285,0.5,0.4285714285714285,2
14302,742.9000000000001,3,298,25,431.19444444444446,306.99583333333334,247.63333333333333,99.33333333333331,0.0064935943397502,0.0,0.0,0
14303,277.94,2,218,21,407.88402777777776,27.2125,138.97,109.0,0.0354452813469206,0.0,0.0,0
14304,1725.01,3,775,69,223.04166666666663,348.0416666666667,575.0033333333333,258.3333333333333,0.0057299749313596,0.3333333333333333,0.4,2
14305,1858.96,3,1089,96,71.88958333333333,64.05208333333333,619.6533333333333,363.0,0.0307445956765412,0.0,0.4,2
14306,3151.4,6,2065,43,51.97708333333333,625.9868055555555,525.2333333333333,344.1666666666667,0.0079746494753899,0.1666666666666666,0.1428571428571428,2
14307,4287.92,10,2816,205,89.13333333333334,643.8555555555556,428.792,281.6,0.0139566138842462,0.0,0.0909090909090909,2
14308,1147.02,2,2,1,549.8347222222222,0.00625,573.51,1.0,0.9937888198757764,0.0,0.6,0
14309,3780.81,11,2583,125,8.970138888888888,542.13125,343.71,234.8181818181818,0.018411755906146,0.0,0.0833333333333333,2
14310,492.1,1,230,22,433.0111111111111,0.0,492.1,230.0,0.0,1.0,0.0,1
14311,516.45,2,235,31,243.1083333333333,324.9902777777778,258.225,117.5,0.003067576146187,0.0,0.3333333333333333,0
14312,3090.29,11,1904,148,47.12777777777778,457.7784722222222,280.93545454545455,173.0909090909091,0.021797012295634,0.0,0.0,2
14314,229.8,2,332,10,107.09097222222222,324.11041666666665,114.9,166.0,0.0030758780670669,0.0,0.3333333333333333,0
14315,3197.82,8,1344,83,45.03055555555556,589.9701388888889,399.7275,168.0,0.0118449301231379,0.0,0.2,2
14316,1370.34,5,4494,21,422.8465277777778,208.05069444444445,274.068,898.8,0.0191341148644832,0.0,0.1666666666666666,2
14317,508.58,1,255,24,65.0875,0.0,508.58,255.0,0.0,0.0,0.0,0
14318,158.02,1,152,9,460.8875,0.0,158.02,152.0,0.0,1.0,0.0,1
14319,494.85,1,329,26,424.9666666666666,0.0,494.85,329.0,0.0,0.0,0.5,0
14320,1346.75,5,713,68,207.14305555555555,480.90277777777777,269.35,142.6,0.0083004294319393,0.0,0.2857142857142857,2
14321,2218.06,7,3275,162,11.127083333333331,462.86875,316.86571428571426,467.8571428571428,0.0129346932726121,0.0,0.125,2
14322,474.1,4,158,10,429.8979166666667,230.26944444444445,118.525,39.5,0.0129718822441356,0.0,0.3333333333333333,0
14323,605.0600000000001,2,350,32,115.05069444444445,123.99513888888887,302.53000000000003,175.0,0.0080003111232103,0.0,0.5,0
14324,701.61,2,402,41,410.04583333333335,283.92569444444445,350.805,201.0,0.0035096869797924,0.0,0.0,0
14325,245.48,1,320,18,570.1458333333334,0.0,245.48,320.0,0.0,0.0,0.0,0
14326,940.98,3,572,54,242.90694444444443,290.12083333333334,313.66,190.66666666666663,0.006869999570625,0.0,0.25,2
14327,1894.93,6,1296,99,163.95277777777778,536.9958333333333,315.82166666666666,216.0,0.0092937522750331,0.0,0.0,2
14328,445.05,1,1,1,438.8673611111111,0.0,445.05,1.0,0.0,0.0,0.6666666666666666,0
14329,9887.62,15,5913,349,17.875,706.0131944444445,659.1746666666667,394.2,0.0198016106488661,0.0,0.4642857142857143,2
14330,200.63,1,103,13,624.1527777777778,0.0,200.63,103.0,0.0,0.0,0.0,0
14331,462.66,2,252,27,124.98125,10.91875,231.33,126.0,0.0839014158363922,0.5,0.0,1
14332,1917.41,5,875,47,23.038888888888888,393.9534722222222,383.482,175.0,0.0101277752477876,0.0,0.0,2
14333,415.2,1,58,15,68.09166666666667,0.0,415.2,58.0,0.0,0.0,0.5,0
14334,4318.48,12,2986,148,17.117361111111112,551.9979166666667,359.8733333333333,248.83333333333331,0.0198915758422839,0.0833333333333333,0.1428571428571428,2
14335,454.86,2,375,55,16.964583333333334,80.02361111111111,227.43,187.5,0.0123420813548862,0.5,0.0,1
14336,1614.91,4,1759,77,17.04861111111111,259.7861111111111,403.7275,439.75,0.0115036801124804,0.0,0.0,2
14338,928.1,3,622,43,161.94583333333333,375.15,309.3666666666667,207.33333333333331,0.0053170277814701,0.0,0.4,2
14339,620.27,2,456,21,243.07222222222225,186.09444444444443,310.135,228.0,0.0053448941414021,0.0,0.6,0
14340,134.7,1,58,6,219.12916666666663,0.0,134.7,58.0,0.0,0.0,0.0,0
14341,4452.02,18,2813,185,45.87638888888889,693.1444444444444,247.33444444444447,156.27777777777777,0.0244905799305299,0.2777777777777778,0.1,2
14342,918.44,6,521,27,21.978472222222223,451.0125,153.07333333333335,86.83333333333333,0.0110616409944415,0.1666666666666666,0.3333333333333333,2
14343,1079.66,4,626,193,421.9895833333333,268.84583333333336,269.915,156.5,0.011117459042972,0.25,0.0,2
14344,2993.05,20,1546,140,127.9576388888889,498.9194444444444,149.6525,77.3,0.0380061232087391,0.0,0.0,2
14345,108.98,1,50,6,39.12430555555556,0.0,108.98,50.0,0.0,0.0,0.0,0
14346,2315.75,5,1878,123,121.12708333333332,376.9604166666667,463.15,375.6,0.0105831188230689,0.4,0.0,2
14347,82.6,1,48,6,737.0840277777778,0.0,82.6,48.0,0.0,0.0,0.0,0
14348,409.57,1,183,18,260.8520833333333,0.0,409.57,183.0,0.0,0.0,0.0,0
14349,133.5,1,86,31,10.88263888888889,0.0,133.5,86.0,0.0,0.0,0.0,0
14350,972.03,3,543,55,274.94166666666666,155.93194444444444,324.01,181.0,0.0127443778708038,0.0,0.25,2
14351,51.0,1,12,1,165.0375,0.0,51.0,12.0,0.0,0.0,0.0,0
14352,1078.96,4,538,44,157.88125,116.02986111111112,269.74,134.5,0.0256344831269322,0.0,0.0,2
14353,376.5,3,344,18,215.86388888888888,216.14444444444445,125.5,114.66666666666669,0.0092104589878728,0.3333333333333333,0.0,0
14354,163.62,2,210,9,6.054166666666666,24.83055555555556,81.81,105.0,0.0387138401978707,0.5,0.0,1
14355,840.0500000000001,3,617,57,366.0236111111111,261.8805555555556,280.0166666666667,205.66666666666663,0.0076080180056426,0.0,0.0,0
14356,701.23,2,277,33,80.14722222222223,1.7743055555555556,350.615,138.5,0.360450563204005,0.0,0.5,2
14357,225.12,1,147,39,43.85208333333333,0.0,225.12,147.0,0.0,0.0,0.0,0
14358,400.06,2,338,21,389.8743055555556,38.93402777777778,200.03,169.0,0.0250413007564559,0.0,0.3333333333333333,0
14359,912.18,3,371,44,19.98125,68.1763888888889,304.06,123.66666666666669,0.028911598771257,0.3333333333333333,0.5,2
14360,2118.03,4,1139,104,32.15138888888889,62.88472222222222,529.5075,284.75,0.0469595843207165,0.0,0.0,2
14361,214.71,1,251,14,579.0145833333333,0.0,214.71,251.0,0.0,0.0,0.0,0
14362,151.5,1,96,37,22.904166666666665,0.0,151.5,96.0,0.0,0.0,0.0,0
14363,227.47000000000003,2,105,8,402.8256944444444,49.09861111111111,113.735,52.5,0.0199606331956419,0.0,0.0,0
14364,3717.35,8,1967,61,109.07569444444444,102.92013888888889,464.66875,245.875,0.0673594172875806,0.25,0.0,2
14365,634.68,2,557,50,395.12361111111113,287.0055555555556,317.34,278.5,0.0034721552439189,0.0,0.0,0
14366,136.0,1,16,1,525.8104166666667,0.0,136.0,16.0,0.0,0.0,0.0,0
14367,9227.82,16,4426,270,8.979861111111111,267.96319444444447,576.73875,276.625,0.0557697123986914,0.0625,0.1578947368421052,2
14368,155.0,1,36,8,320.1236111111112,0.0,155.0,36.0,0.0,0.0,0.0,0
14369,469.13,2,255,24,642.8770833333333,19.221527777777776,234.565,127.5,0.0494522476733404,0.5,0.0,1
14370,1175.78,6,266,37,451.08125,226.09583333333333,195.9633333333333,44.333333333333336,0.0220171366713758,0.1666666666666666,0.3333333333333333,0
14371,100.5,1,34,4,295.84375,0.0,100.5,34.0,0.0,0.0,0.0,0
14372,860.08,2,378,36,443.85625,156.01388888888889,430.04,189.0,0.0063688633348076,0.0,0.3333333333333333,0
